store_id,sku_id,date,price,baseline_median,baseline_mad,delta,zscore_mad,pct_change,anomaly_rule,precip_mm_24h,exposed
3,P00135,2025-08-21,16.05,16.05,0.01,0.0,0.0,0.0,False,60.0,True
2,P00357,2025-08-21,3.22,3.22,0.01,0.0,0.0,0.0,False,60.0,True
2,P00346,2025-08-21,3.11,3.11,0.01,0.0,0.0,0.0,False,60.0,True
2,P00315,2025-08-21,2.12,2.12,0.01,0.0,0.0,0.0,False,60.0,True
2,P00311,2025-08-21,2.33,2.33,0.01,0.0,0.0,0.0,False,60.0,True
2,P00308,2025-08-21,7.24,7.24,0.01,0.0,0.0,0.0,False,60.0,True
2,P00284,2025-08-21,1.97,1.97,0.01,0.0,0.0,0.0,False,60.0,True
2,P00216,2025-08-21,2.76,2.76,0.01,0.0,0.0,0.0,False,60.0,True
2,P00215,2025-08-21,2.43,,,,,,False,60.0,True
2,P00183,2025-08-21,13.76,13.76,0.01,0.0,0.0,0.0,False,60.0,True
2,P00166,2025-08-21,3.93,3.93,0.01,0.0,0.0,0.0,False,60.0,True
2,P00153,2025-08-21,5.95,5.95,0.01,0.0,0.0,0.0,False,60.0,True
2,P00146,2025-08-21,2.43,2.43,0.01,0.0,0.0,0.0,False,60.0,True
2,P00134,2025-08-21,6.13,6.13,0.01,0.0,0.0,0.0,False,60.0,True
2,P00386,2025-08-21,11.57,11.57,0.01,0.0,0.0,0.0,False,60.0,True
2,P00392,2025-08-21,1.49,1.49,0.01,0.0,0.0,0.0,False,60.0,True
2,P00584,2025-08-21,3.78,3.78,0.01,0.0,0.0,0.0,False,60.0,True
2,P00542,2025-08-21,5.19,5.19,0.01,0.0,0.0,0.0,False,60.0,True
2,P00495,2025-08-21,9.27,9.27,0.01,0.0,0.0,0.0,False,60.0,True
2,P00491,2025-08-21,2.56,2.56,0.01,0.0,0.0,0.0,False,60.0,True
2,P00479,2025-08-21,6.3,6.3,0.01,0.0,0.0,0.0,False,60.0,True
2,P00421,2025-08-21,2.61,2.61,0.01,0.0,0.0,0.0,False,60.0,True
2,P00404,2025-08-21,6.01,6.01,0.01,0.0,0.0,0.0,False,60.0,True
2,P00397,2025-08-21,4.19,4.19,0.01,0.0,0.0,0.0,False,60.0,True
2,P00100,2025-08-21,5.48,5.48,0.01,0.0,0.0,0.0,False,60.0,True
1,P01318,2025-08-21,6.08,6.08,0.01,0.0,0.0,0.0,False,60.0,True
1,P01317,2025-08-21,6.09,6.09,0.01,0.0,0.0,0.0,False,60.0,True
1,P01312,2025-08-21,3.34,3.34,0.01,0.0,0.0,0.0,False,60.0,True
1,P01304,2025-08-21,2.45,2.45,0.01,0.0,0.0,0.0,False,60.0,True
1,P01301,2025-08-21,3.88,3.88,0.01,0.0,0.0,0.0,False,60.0,True
1,P01279,2025-08-21,3.13,3.13,0.01,0.0,0.0,0.0,False,60.0,True
1,P01272,2025-08-21,7.72,7.72,0.01,0.0,0.0,0.0,False,60.0,True
1,P01231,2025-08-21,3.25,3.25,0.01,0.0,0.0,0.0,False,60.0,True
1,P01224,2025-08-21,4.6,4.6,0.01,0.0,0.0,0.0,False,60.0,True
1,P01219,2025-08-21,6.03,6.03,0.01,0.0,0.0,0.0,False,60.0,True
1,P01382,2025-08-21,4.3,4.3,0.01,0.0,0.0,0.0,False,60.0,True
1,P01408,2025-08-21,4.34,4.34,0.01,0.0,0.0,0.0,False,60.0,True
2,P00095,2025-08-21,3.23,3.23,0.01,0.0,0.0,0.0,False,60.0,True
2,P00083,2025-08-21,9.87,9.87,0.01,0.0,0.0,0.0,False,60.0,True
2,P00069,2025-08-21,7.36,9.14,0.01,-1.7800000000000002,-120.05935518683397,-0.19474835886214448,True,60.0,True
2,P00065,2025-08-21,8.53,8.53,0.01,0.0,0.0,0.0,False,60.0,True
2,P00052,2025-08-21,5.29,5.29,0.01,0.0,0.0,0.0,False,60.0,True
2,P00033,2025-08-21,5.07,,,,,,False,60.0,True
1,P01494,2025-08-21,7.73,7.73,0.01,0.0,0.0,0.0,False,60.0,True
1,P01462,2025-08-21,8.83,8.83,0.01,0.0,0.0,0.0,False,60.0,True
1,P01446,2025-08-21,2.76,,,,,,False,60.0,True
1,P01444,2025-08-21,7.59,7.59,0.01,0.0,0.0,0.0,False,60.0,True
1,P01442,2025-08-21,5.21,5.21,0.01,0.0,0.0,0.0,False,60.0,True
1,P01440,2025-08-21,13.37,13.37,0.01,0.0,0.0,0.0,False,60.0,True
1,P01439,2025-08-21,5.5,5.5,0.01,0.0,0.0,0.0,False,60.0,True
1,P01427,2025-08-21,4.93,4.93,0.01,0.0,0.0,0.0,False,60.0,True
1,P01423,2025-08-21,3.39,3.39,0.01,0.0,0.0,0.0,False,60.0,True
1,P01421,2025-08-21,10.15,10.15,0.01,0.0,0.0,0.0,False,60.0,True
2,P00622,2025-08-21,10.69,10.69,0.01,0.0,0.0,0.0,False,60.0,True
2,P01375,2025-08-21,1.7,1.7,0.01,0.0,0.0,0.0,False,60.0,True
2,P01351,2025-08-21,5.41,5.41,0.01,0.0,0.0,0.0,False,60.0,True
2,P01344,2025-08-21,3.67,3.67,0.01,0.0,0.0,0.0,False,60.0,True
2,P01312,2025-08-21,3.34,3.34,0.01,0.0,0.0,0.0,False,60.0,True
2,P01304,2025-08-21,2.45,2.45,0.01,0.0,0.0,0.0,False,60.0,True
2,P01285,2025-08-21,9.53,9.53,0.01,0.0,0.0,0.0,False,60.0,True
2,P01255,2025-08-21,3.29,3.29,0.01,0.0,0.0,0.0,False,60.0,True
2,P01228,2025-08-21,2.56,2.56,0.01,0.0,0.0,0.0,False,60.0,True
2,P01222,2025-08-21,3.0,3.0,0.01,0.0,0.0,0.0,False,60.0,True
2,P01219,2025-08-21,6.03,6.03,0.01,0.0,0.0,0.0,False,60.0,True
2,P01193,2025-08-21,8.91,8.91,0.01,0.0,0.0,0.0,False,60.0,True
2,P01157,2025-08-21,3.86,3.86,0.01,0.0,0.0,0.0,False,60.0,True
2,P01140,2025-08-21,3.69,3.69,0.01,0.0,0.0,0.0,False,60.0,True
2,P01126,2025-08-21,8.06,8.06,0.01,0.0,0.0,0.0,False,60.0,True
2,P01120,2025-08-21,2.16,2.16,0.01,0.0,0.0,0.0,False,60.0,True
2,P01407,2025-08-21,5.67,5.67,0.01,0.0,0.0,0.0,False,60.0,True
2,P01414,2025-08-21,7.46,7.46,0.01,0.0,0.0,0.0,False,60.0,True
3,P00121,2025-08-21,2.41,2.41,0.01,0.0,0.0,0.0,False,60.0,True
3,P00116,2025-08-21,6.87,6.87,0.01,0.0,0.0,0.0,False,60.0,True
3,P00113,2025-08-21,4.26,4.26,0.01,0.0,0.0,0.0,False,60.0,True
3,P00106,2025-08-21,3.27,3.27,0.01,0.0,0.0,0.0,False,60.0,True
3,P00099,2025-08-21,5.09,5.09,0.01,0.0,0.0,0.0,False,60.0,True
3,P00062,2025-08-21,5.4,5.4,0.01,0.0,0.0,0.0,False,60.0,True
2,P01117,2025-08-21,3.33,3.33,0.01,0.0,0.0,0.0,False,60.0,True
3,P00010,2025-08-21,4.96,4.96,0.01,0.0,0.0,0.0,False,60.0,True
2,P01481,2025-08-21,9.29,9.29,0.01,0.0,0.0,0.0,False,60.0,True
2,P01463,2025-08-21,2.16,2.16,0.01,0.0,0.0,0.0,False,60.0,True
2,P01441,2025-08-21,4.25,4.25,0.01,0.0,0.0,0.0,False,60.0,True
3,P00052,2025-08-21,5.29,5.29,0.01,0.0,0.0,0.0,False,60.0,True
2,P01095,2025-08-21,5.88,5.88,0.01,0.0,0.0,0.0,False,60.0,True
2,P00805,2025-08-21,16.14,16.14,0.01,0.0,0.0,0.0,False,60.0,True
2,P00804,2025-08-21,7.43,7.43,0.01,0.0,0.0,0.0,False,60.0,True
2,P00800,2025-08-21,3.67,3.67,0.01,0.0,0.0,0.0,False,60.0,True
2,P00780,2025-08-21,8.82,8.82,0.01,0.0,0.0,0.0,False,60.0,True
2,P00776,2025-08-21,4.84,,,,,,False,60.0,True
2,P00763,2025-08-21,11.38,11.38,0.01,0.0,0.0,0.0,False,60.0,True
2,P00762,2025-08-21,2.9,,,,,,False,60.0,True
2,P00736,2025-08-21,11.43,11.43,0.01,0.0,0.0,0.0,False,60.0,True
2,P00848,2025-08-21,3.53,3.53,0.01,0.0,0.0,0.0,False,60.0,True
2,P00716,2025-08-21,5.36,,,,,,False,60.0,True
2,P00712,2025-08-21,6.76,6.76,0.01,0.0,0.0,0.0,False,60.0,True
2,P00710,2025-08-21,9.04,9.04,0.01,0.0,0.0,0.0,False,60.0,True
2,P00707,2025-08-21,3.04,3.04,0.01,0.0,0.0,0.0,False,60.0,True
2,P00699,2025-08-21,4.18,4.18,0.01,0.0,0.0,0.0,False,60.0,True
2,P00680,2025-08-21,2.33,2.33,0.01,0.0,0.0,0.0,False,60.0,True
2,P00671,2025-08-21,3.83,3.83,0.01,0.0,0.0,0.0,False,60.0,True
2,P00668,2025-08-21,5.03,5.03,0.01,0.0,0.0,0.0,False,60.0,True
2,P00649,2025-08-21,14.59,,,,,,False,60.0,True
2,P00645,2025-08-21,5.99,5.99,0.01,0.0,0.0,0.0,False,60.0,True
2,P00721,2025-08-21,13.67,,,,,,False,60.0,True
2,P00632,2025-08-21,5.04,5.04,0.01,0.0,0.0,0.0,False,60.0,True
2,P01077,2025-08-21,8.02,8.02,0.01,0.0,0.0,0.0,False,60.0,True
2,P01066,2025-08-21,7.22,7.22,0.01,0.0,0.0,0.0,False,60.0,True
2,P01051,2025-08-21,2.42,2.42,0.01,0.0,0.0,0.0,False,60.0,True
2,P01045,2025-08-21,2.44,,,,,,False,60.0,True
2,P01025,2025-08-21,7.51,7.51,0.01,0.0,0.0,0.0,False,60.0,True
2,P01018,2025-08-21,2.94,2.94,0.01,0.0,0.0,0.0,False,60.0,True
2,P00972,2025-08-21,6.8,6.8,0.01,0.0,0.0,0.0,False,60.0,True
2,P00860,2025-08-21,19.81,19.81,0.01,0.0,0.0,0.0,False,60.0,True
2,P00960,2025-08-21,9.51,,,,,,False,60.0,True
2,P00943,2025-08-21,1.92,1.92,0.01,0.0,0.0,0.0,False,60.0,True
2,P00934,2025-08-21,14.85,14.85,0.01,0.0,0.0,0.0,False,60.0,True
2,P00919,2025-08-21,3.83,3.83,0.01,0.0,0.0,0.0,False,60.0,True
2,P00909,2025-08-21,3.66,3.66,0.01,0.0,0.0,0.0,False,60.0,True
2,P00906,2025-08-21,2.04,2.04,0.01,0.0,0.0,0.0,False,60.0,True
2,P00886,2025-08-21,2.81,2.81,0.01,0.0,0.0,0.0,False,60.0,True
4,P00167,2025-08-21,3.56,3.56,0.01,0.0,0.0,0.0,False,60.0,True
5,P00474,2025-08-21,4.57,4.57,0.01,0.0,0.0,0.0,False,60.0,True
5,P00472,2025-08-21,3.12,3.12,0.01,0.0,0.0,0.0,False,60.0,True
5,P00467,2025-08-21,4.11,4.11,0.01,0.0,0.0,0.0,False,60.0,True
5,P00451,2025-08-21,11.78,11.78,0.01,0.0,0.0,0.0,False,60.0,True
5,P00439,2025-08-21,13.58,13.58,0.01,0.0,0.0,0.0,False,60.0,True
5,P00437,2025-08-21,9.4,9.4,0.01,0.0,0.0,0.0,False,60.0,True
5,P00436,2025-08-21,2.46,2.46,0.01,0.0,0.0,0.0,False,60.0,True
5,P00428,2025-08-21,6.75,6.75,0.01,0.0,0.0,0.0,False,60.0,True
5,P00426,2025-08-21,2.35,2.35,0.01,0.0,0.0,0.0,False,60.0,True
5,P00386,2025-08-21,11.57,11.57,0.01,0.0,0.0,0.0,False,60.0,True
5,P00373,2025-08-21,2.9,,,,,,False,60.0,True
5,P00365,2025-08-21,2.73,2.73,0.01,0.0,0.0,0.0,False,60.0,True
5,P00364,2025-08-21,10.56,10.56,0.01,0.0,0.0,0.0,False,60.0,True
5,P00356,2025-08-21,3.63,3.63,0.01,0.0,0.0,0.0,False,60.0,True
5,P00354,2025-08-21,5.6,5.6,0.01,0.0,0.0,0.0,False,60.0,True
5,P00346,2025-08-21,3.11,3.11,0.01,0.0,0.0,0.0,False,60.0,True
5,P00510,2025-08-21,3.17,3.17,0.01,0.0,0.0,0.0,False,60.0,True
5,P00664,2025-08-21,7.03,7.03,0.01,0.0,0.0,0.0,False,60.0,True
5,P00663,2025-08-21,2.39,2.39,0.01,0.0,0.0,0.0,False,60.0,True
5,P00661,2025-08-21,2.78,2.78,0.01,0.0,0.0,0.0,False,60.0,True
5,P00656,2025-08-21,13.03,13.03,0.01,0.0,0.0,0.0,False,60.0,True
5,P00344,2025-08-21,9.7,9.7,0.01,0.0,0.0,0.0,False,60.0,True
5,P00626,2025-08-21,5.8,5.8,0.01,0.0,0.0,0.0,False,60.0,True
5,P00598,2025-08-21,13.38,13.38,0.01,0.0,0.0,0.0,False,60.0,True
5,P00589,2025-08-21,11.12,11.12,0.01,0.0,0.0,0.0,False,60.0,True
5,P00573,2025-08-21,8.99,8.99,0.01,0.0,0.0,0.0,False,60.0,True
5,P00535,2025-08-21,12.41,12.41,0.01,0.0,0.0,0.0,False,60.0,True
5,P00518,2025-08-21,4.54,4.54,0.01,0.0,0.0,0.0,False,60.0,True
5,P00341,2025-08-21,2.93,2.93,0.01,0.0,0.0,0.0,False,60.0,True
5,P00096,2025-08-21,5.86,5.86,0.01,0.0,0.0,0.0,False,60.0,True
5,P00066,2025-08-21,3.93,,,,,,False,60.0,True
5,P00055,2025-08-21,9.22,9.22,0.01,0.0,0.0,0.0,False,60.0,True
5,P00049,2025-08-21,2.84,2.84,0.01,0.0,0.0,0.0,False,60.0,True
5,P00044,2025-08-21,5.53,5.53,0.01,0.0,0.0,0.0,False,60.0,True
5,P00042,2025-08-21,8.42,8.42,0.01,0.0,0.0,0.0,False,60.0,True
5,P00026,2025-08-21,4.7,4.7,0.01,0.0,0.0,0.0,False,60.0,True
5,P00022,2025-08-21,4.42,4.42,0.01,0.0,0.0,0.0,False,60.0,True
5,P00014,2025-08-21,5.67,5.67,0.01,0.0,0.0,0.0,False,60.0,True
5,P00012,2025-08-21,7.03,7.03,0.01,0.0,0.0,0.0,False,60.0,True
5,P00004,2025-08-21,11.32,11.32,0.01,0.0,0.0,0.0,False,60.0,True
4,P01496,2025-08-21,2.55,2.55,0.01,0.0,0.0,0.0,False,60.0,True
5,P00116,2025-08-21,6.87,6.87,0.01,0.0,0.0,0.0,False,60.0,True
5,P00317,2025-08-21,3.86,3.86,0.01,0.0,0.0,0.0,False,60.0,True
5,P00312,2025-08-21,3.54,3.54,0.01,0.0,0.0,0.0,False,60.0,True
5,P00307,2025-08-21,2.56,2.56,0.01,0.0,0.0,0.0,False,60.0,True
5,P00305,2025-08-21,7.79,7.79,0.01,0.0,0.0,0.0,False,60.0,True
5,P00301,2025-08-21,3.04,3.04,0.01,0.0,0.0,0.0,False,60.0,True
5,P00293,2025-08-21,2.7,2.7,0.01,0.0,0.0,0.0,False,60.0,True
5,P00283,2025-08-21,2.91,2.91,0.01,0.0,0.0,0.0,False,60.0,True
5,P00279,2025-08-21,4.11,4.11,0.01,0.0,0.0,0.0,False,60.0,True
5,P00277,2025-08-21,2.63,2.63,0.01,0.0,0.0,0.0,False,60.0,True
5,P00182,2025-08-21,3.6,3.6,0.01,0.0,0.0,0.0,False,60.0,True
5,P00149,2025-08-21,3.11,3.11,0.01,0.0,0.0,0.0,False,60.0,True
5,P00228,2025-08-21,10.39,10.39,0.01,0.0,0.0,0.0,False,60.0,True
5,P00705,2025-08-21,12.13,12.13,0.01,0.0,0.0,0.0,False,60.0,True
5,P00717,2025-08-21,8.48,8.48,0.01,0.0,0.0,0.0,False,60.0,True
5,P01286,2025-08-21,6.12,6.12,0.01,0.0,0.0,0.0,False,60.0,True
5,P01284,2025-08-21,3.68,3.68,0.01,0.0,0.0,0.0,False,60.0,True
5,P01270,2025-08-21,7.09,7.09,0.01,0.0,0.0,0.0,False,60.0,True
5,P01267,2025-08-21,2.14,2.14,0.01,0.0,0.0,0.0,False,60.0,True
5,P01263,2025-08-21,7.65,7.65,0.01,0.0,0.0,0.0,False,60.0,True
5,P01260,2025-08-21,6.11,6.11,0.01,0.0,0.0,0.0,False,60.0,True
5,P01256,2025-08-21,4.07,4.07,0.01,0.0,0.0,0.0,False,60.0,True
5,P01252,2025-08-21,3.94,3.94,0.01,0.0,0.0,0.0,False,60.0,True
5,P01221,2025-08-21,2.55,2.55,0.01,0.0,0.0,0.0,False,60.0,True
5,P01212,2025-08-21,2.53,2.53,0.01,0.0,0.0,0.0,False,60.0,True
5,P01209,2025-08-21,4.1,4.1,0.01,0.0,0.0,0.0,False,60.0,True
5,P01193,2025-08-21,8.91,8.91,0.01,0.0,0.0,0.0,False,60.0,True
5,P01188,2025-08-21,4.51,4.51,0.01,0.0,0.0,0.0,False,60.0,True
5,P01147,2025-08-21,2.93,,,,,,False,60.0,True
5,P01294,2025-08-21,3.05,3.05,0.01,0.0,0.0,0.0,False,60.0,True
5,P01297,2025-08-21,2.27,2.27,0.01,0.0,0.0,0.0,False,60.0,True
5,P01308,2025-08-21,8.24,8.24,0.01,0.0,0.0,0.0,False,60.0,True
5,P01311,2025-08-21,7.56,7.56,0.01,0.0,0.0,0.0,False,60.0,True
5,P01490,2025-08-21,3.93,3.93,0.01,0.0,0.0,0.0,False,60.0,True
5,P01477,2025-08-21,5.63,5.63,0.01,0.0,0.0,0.0,False,60.0,True
5,P01469,2025-08-21,11.13,11.13,0.01,0.0,0.0,0.0,False,60.0,True
5,P01459,2025-08-21,8.58,8.58,0.01,0.0,0.0,0.0,False,60.0,True
5,P01447,2025-08-21,1.81,1.81,0.01,0.0,0.0,0.0,False,60.0,True
5,P01421,2025-08-21,10.15,10.15,0.01,0.0,0.0,0.0,False,60.0,True
5,P01406,2025-08-21,9.91,9.91,0.01,0.0,0.0,0.0,False,60.0,True
5,P01404,2025-08-21,5.35,5.35,0.01,0.0,0.0,0.0,False,60.0,True
5,P01403,2025-08-21,4.65,4.65,0.01,0.0,0.0,0.0,False,60.0,True
5,P01376,2025-08-21,3.98,3.98,0.01,0.0,0.0,0.0,False,60.0,True
5,P01350,2025-08-21,5.03,5.03,0.01,0.0,0.0,0.0,False,60.0,True
5,P01338,2025-08-21,2.67,,,,,,False,60.0,True
5,P01331,2025-08-21,2.04,2.04,0.01,0.0,0.0,0.0,False,60.0,True
5,P01312,2025-08-21,3.34,3.34,0.01,0.0,0.0,0.0,False,60.0,True
5,P01117,2025-08-21,3.33,3.33,0.01,0.0,0.0,0.0,False,60.0,True
5,P00924,2025-08-21,4.06,4.06,0.01,0.0,0.0,0.0,False,60.0,True
5,P00920,2025-08-21,2.87,2.87,0.01,0.0,0.0,0.0,False,60.0,True
5,P00909,2025-08-21,3.66,3.66,0.01,0.0,0.0,0.0,False,60.0,True
